Your criteria 

Inventory Type:  All Human Remains and Institution: Any and State: Any


"State","Museum or Federal Agency","MNI","AFO","Geographic Origin","County"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","30","0","TENNESSEE","Davidson"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","30","67","TENNESSEE","Davidson"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","1","0","FLORIDA","Santa Rosa"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","1","0","TENNESSEE","Benton"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","28","2152","TENNESSEE","Jefferson"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","170","28","TENNESSEE","Bradley"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","10","4","TENNESSEE","Bradley"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","1","8","TENNESSEE","Anderson"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","1","0","TENNESSEE","Anderson"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","7","0","TENNESSEE","Anderson"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","19","9","TENNESSEE","Anderson"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","1","0","TENNESSEE","Anderson"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","6","3","TENNESSEE","Davidson"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","1","0","TENNESSEE","Smith"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","4","0","TENNESSEE","Sullivan"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","2","0","TENNESSEE","Campbell"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","10","41","TENNESSEE","Sevier"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","1","28","TENNESSEE","Sevier"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","9","0","TENNESSEE","Grainger"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","2","0","TENNESSEE","Union"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","1","0","TENNESSEE","Union"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","1","0","TENNESSEE","Hamilton"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","2","0","FLORIDA","Leon"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","30","0","TENNESSEE","Claiborne"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","30","54","TENNESSEE","Polk"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","1","0","TENNESSEE","Rhea"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","1","0","TENNESSEE","Rhea"
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","1","0","GEORGIA",""
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","1","37","ZUnknown",""
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","4","0","ZUnknown",""
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","5","0","TENNESSEE",""
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","1","0","ZUnknown",""
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","1","0","ZUnknown",""
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","4","0","ZUnknown",""
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","2","0","ZUnknown",""
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","44","129","TENNESSEE",""
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","2","0","ZUnknown",""
"TENNESSEE","Univ. of Tennessee, Knoxville, Frank H. McClung Museum","11","0","ZUnknown",""
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Davidson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Davidson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","10","0","TENNESSEE","Jackson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","2","0","TENNESSEE","Hawkins"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Hawkins"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","8","1","TENNESSEE","Davidson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Davidson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Davidson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Davidson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Davidson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Davidson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Robertson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Williamson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","2","0","TENNESSEE","Davidson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Davidson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Davidson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","98","129","TENNESSEE","Davidson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Wilson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","3","0","TENNESSEE","Sevier"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Sevier"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","2","0","TENNESSEE","Davidson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","20","337","TENNESSEE","Davidson"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","5","0","TENNESSEE","Sumner"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","37","0","TENNESSEE","Hamilton"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Sumner"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Sumner"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","7","0","TENNESSEE","Sumner"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","106","16","TENNESSEE","Sumner"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Sumner"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Sumner"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Cheatham"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","2","0","TENNESSEE","Cheatham"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE","Fentress"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","2","0","TENNESSEE","Trousdale"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","2","0","TENNESSEE","Loudon"
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","ZUnknown",""
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","5","0","TENNESSEE",""
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","2","0","TENNESSEE",""
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE",""
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE",""
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","2","0","TENNESSEE",""
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE",""
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE",""
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE",""
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","2","0","TENNESSEE",""
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE",""
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE",""
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","4","0","ARKANSAS",""
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","2","0","TENNESSEE",""
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","19","0","TENNESSEE",""
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","3","0","TENNESSEE",""
"TENNESSEE","Tennessee Dept. of Environment and Conservation, Division of Archaeology","1","0","TENNESSEE",""
"TEXAS","Texas A and M Univ., Dept. of Anthropology","8","0","ZUnknown",""
"TEXAS","Texas A and M Univ., Dept. of Anthropology","2","0","TEXAS","Bosque"
"TEXAS","Texas A and M Univ., Dept. of Anthropology","1","0","TEXAS","Cameron"
"TEXAS","Texas A and M Univ., Dept. of Anthropology","4","0","ZUnknown","ZUnknown"
"TEXAS","Texas A and M Univ., Dept. of Anthropology","1","0","TEXAS","Chambers"
"TEXAS","Texas A and M Univ., Dept. of Anthropology","1","0","LOUISIANA","Bossier"
"TEXAS","Texas A and M Univ., Dept. of Anthropology","1","0","LOUISIANA","Bossier"
"TEXAS","Texas A and M Univ., Dept. of Anthropology","1","0","TEXAS","ZUnknown"
"TEXAS","Texas A and M Univ., Dept. of Anthropology","1","0","TEXAS","ZUnknown"
"TEXAS","Texas A and M Univ., Dept. of Anthropology","1","0","TEXAS","Young"
"TEXAS","Texas A and M Univ., Dept. of Anthropology","1","0","TEXAS","Knox"
"TEXAS","Texas A and M Univ., Dept. of Anthropology","1","0","TEXAS","Burleson"
"TEXAS","Texas A and M Univ., Dept. of Anthropology","3","0","ZUnknown","ZUnknown"
"TEXAS","Texas A and M Univ., Dept. of Anthropology","2","0","TEXAS","Bexar"
"TEXAS","Texas Dept. of Transportation","1","0","TEXAS","Bexar"
"TEXAS","Texas Dept. of Transportation","1","0","TEXAS","Bell"
"TEXAS","Texas Dept. of Transportation","1","0","TEXAS","Burleson"
"TEXAS","Texas Dept. of Transportation","1","0","TEXAS","Williamson"
"TEXAS","Texas Dept. of Transportation","2","66","TEXAS","Roberts"
"TEXAS","Texas Dept. of Transportation","1","0","TEXAS","Travis"
"TEXAS","Texas Dept. of Transportation","1","0","TEXAS","McMullen"
"TEXAS","Univ. of the Incarnate Word","32","0","TEXAS","Bexar"
"TEXAS","Brazos Valley Museum of Natural History","22","0","TEXAS","Colorado"
"TEXAS","Brazos Valley Museum of Natural History","16","0","TEXAS","Robertson"
"TEXAS","Brazos Valley Museum of Natural History","1","0","TEXAS","Galveston"
"TEXAS","The Heritage Museum of the Texas Hill Country","1","0","TEXAS","Comal"
"TEXAS","The Heritage Museum of the Texas Hill Country","1","0","TEXAS","Comal"
"TEXAS","Fort Concho NHL","1","0","TEXAS","Tom Green"
"TEXAS","Fort Concho NHL","1","0","TEXAS","Reagan"
"TEXAS","Fort Concho NHL","1","0","TEXAS","Culberson"
"TEXAS","Fort Concho NHL","1","0","TEXAS","Irion"
"TEXAS","Fort Concho NHL","1","0","ZUnknown","ZUnknown"
"TEXAS","Fort Concho NHL","1","0","ZUnknown","ZUnknown"
"TEXAS","Houston Museum of Natural Science","5","0","OKLAHOMA","Le Flore"
"TEXAS","Houston Museum of Natural Science","3","0","ZUnknown",""
"TEXAS","Houston Museum of Natural Science","18","0","TEXAS","Galveston"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","ZUnknown",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","ZUnknown",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","NEW MEXICO",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","1","CALIFORNIA","ZUnknown"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","1","NEW MEXICO","Dona Ana"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","2","1","NEW MEXICO","Dona Ana"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","NEW MEXICO","Dona Ana"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","NEW MEXICO","Dona Ana"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","4","0","NEW MEXICO","Dona Ana"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","2","NEW MEXICO","Dona Ana"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","NEW MEXICO","Dona Ana"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","TEXAS","El Paso"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","1","TEXAS","El Paso"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","NEW MEXICO","Sierra"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","NEW MEXICO","Sierra"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","2","0","NEW MEXICO","Otero"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","NEW MEXICO","Otero"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","NEW MEXICO","Otero"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","1","NEW MEXICO","Otero"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","1","TEXAS","El Paso"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","2","0","NEW MEXICO","Catron"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","2","1","ARIZONA","Cochise"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","COLORADO","Montezuma"
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","ZUnknown",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","ZUnknown",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","TEXAS",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","ZUnknown",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","1","TEXAS",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","ZUnknown",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","ZUnknown",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","ZUnknown",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","NEW MEXICO",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","ZUnknown",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","ZUnknown",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","ZUnknown",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","ZUnknown",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","1","NEW MEXICO",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","ZUnknown",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","ZUnknown",""
"TEXAS","Univ. of Texas, El Paso, Centennial Museum","1","0","ZUnknown",""
"TEXAS","Univ. of Texas Permian Basin","1","0","TEXAS","Crane"
"TEXAS","Univ. of Texas Permian Basin","1","0","TEXAS","Terrell"
"TEXAS","Univ. of Texas Permian Basin","1","0","TEXAS","Andrews"
"TEXAS","Univ. of Texas Permian Basin","1","0","TEXAS","Andrews"
"TEXAS","Univ. of Texas Permian Basin","1","1","TEXAS","Andrews"
"TEXAS","Univ. of Texas Permian Basin","1","1","TEXAS","Andrews"
"TEXAS","Univ. of Texas Permian Basin","1","0","ZUnknown","ZUnknown"
"TEXAS","Layland Museum","1","3","ZUnknown",""
"TEXAS","Layland Museum","1","0","ZUnknown",""
"TEXAS","Layland Museum","1","2","ZUnknown",""
"TEXAS","Layland Museum","1","1","ZUnknown",""
"TEXAS","Layland Museum","1","2","ZUnknown",""
"TEXAS","Texas State University, Department of Anthropology","1","0","TEXAS","Caldwell"
"TEXAS","Texas State University, Department of Anthropology","2","0","TEXAS","Nueces"
"TEXAS","Texas State University, Department of Anthropology","19","0","TEXAS","Nueces"
"TEXAS","Texas State University, Department of Anthropology","1","0","TEXAS","Nueces"
"TEXAS","Texas State University, Department of Anthropology","7","0","TEXAS","Nueces"
"TEXAS","Texas State University, Department of Anthropology","1","0","TEXAS","Nueces"
"TEXAS","Texas State University, Department of Anthropology","2","0","TEXAS","Nueces"
"TEXAS","Texas State University, Department of Anthropology","1","0","TEXAS","Nueces"
"TEXAS","Texas State University, Department of Anthropology","1","0","TEXAS","Nueces"
"TEXAS","Texas State University, Department of Anthropology","1","0","TEXAS","Nueces"
"TEXAS","Texas State University, Department of Anthropology","1","0","TEXAS","Nueces"
"TEXAS","Texas State University, Department of Anthropology","3","0","TEXAS","Uvalde"
"TEXAS","Texas State University, Department of Anthropology","1","0","ZUnknown","ZUnknown"
"TEXAS","Texas State University, Department of Anthropology","1","0","ZUnknown","ZUnknown"
"TEXAS","Texas State University, Department of Anthropology","1","0","ZUnknown","ZUnknown"
"TEXAS","Texas State University, Department of Anthropology","1","1","ZUnknown","ZUnknown"
"TEXAS","Texas State University, Department of Anthropology","2","0","ZUnknown","ZUnknown"
"TEXAS","Texas State University, Department of Anthropology","3","0","ZUnknown","ZUnknown"
"TEXAS","Texas State University, Department of Anthropology","8","2","UTAH","ZUnknown"
"TEXAS","Texas State University, Department of Anthropology","16","30","TEXAS","Kleberg"
"TEXAS","Texas State University, Department of Anthropology","2","0","ZUnknown","ZUnknown"
"TEXAS","Texas State University, Department of Anthropology","3","0","TEXAS","Matagorda"
"TEXAS","Texas State University, Department of Anthropology","1","1","TEXAS","Matagorda"
"TEXAS","Texas State University, Department of Anthropology","1","0","WEST VIRGINIA",""
"TEXAS","Texas State University, Department of Anthropology","1","3","TEXAS",""
"TEXAS","Texas State University, Department of Anthropology","9","158","ZUnknown",""
"TEXAS","Texas State University, Department of Anthropology","5","4","ZUnknown",""
"TEXAS","Texas State University, Department of Anthropology","1","0","ZUnknown",""
"TEXAS","Texas State University, Department of Anthropology","2","0","ZUnknown",""
"TEXAS","Texas State University, Department of Anthropology","1","0","FLORIDA",""
"TEXAS","Texas State University, Department of Anthropology","1","0","TEXAS","San Patricio"
"TEXAS","Texas State University, Department of Anthropology","1","0","NEW MEXICO","Catron"
"TEXAS","Texas State University, Department of Anthropology","1","0","TEXAS","Ellis"
"TEXAS","Texas State University, Department of Anthropology","1","0","TEXAS","ZUnknown"
